itemId,itemName,itemKind,itemTypeKey,itemType,craftType,craftLevel,equipLevel,recipeBook,slot,slotGridType,slotGridCols,groupKind,groupId,groupName,itemsCount,crystalByAlchemy,materialsJson,slotGridJson,jobsJson,equipableType
木工_セイントロッド,セイントロッド,武器,,棍,木工,75.0,132.0,僧侶だって殴りたい！,棍,,,weapon_single,木工_セイントロッド,セイントロッド,1,,"[{""name"": ""ガーデスの枝"", ""qty"": 30}, {""name"": ""トガリアのしずく"", ""qty"": 4}, {""name"": ""烈風石"", ""qty"": 3}, {""name"": ""ヘビーメタル"", ""qty"": 20}, {""name"": ""超かがやきの樹液"", ""qty"": 9}]",,[],こん
wood_e8919335b2,ものほしざお,武器,,棍,木工,2.0,1.0,はじめての木工術,棍,2x3,2.0,weapon_single,wood_e8919335b2,ものほしざお,1,,"[{""name"": ""やわらかい枝"", ""qty"": 1}]","[[""22"", ""22""], [""22"", ""22""], [""22"", ""22""]]",[],こん
wood_1685b5c6f6,かしのこん,武器,,棍,木工,6.0,7.0,根性の棍作り,棍,2x3,2.0,weapon_single,wood_1685b5c6f6,かしのこん,1,,"[{""name"": ""やわらかい枝"", ""qty"": 1}, {""name"": ""みかわしそう"", ""qty"": 1}]","[[""22"", ""22""], [""33"", ""33""], [""22"", ""22""]]",[],こん
wood_30de55553d,てんびんぼう,武器,,棍,木工,4.0,7.0,根性の棍作り,棍,2x3,2.0,weapon_single,wood_30de55553d,てんびんぼう,1,,"[{""name"": ""やわらかい枝"", ""qty"": 1}, {""name"": ""てっこうせき"", ""qty"": 1}]","[[""22"", ""22""], [""26"", ""26""], [""22"", ""22""]]",[],こん
wood_f0020958d1,ぎょうじゃのこん,武器,,棍,木工,8.0,14.0,根性の棍作り,棍,2x3,2.0,weapon_single,wood_f0020958d1,ぎょうじゃのこん,1,,"[{""name"": ""じょうぶな枝"", ""qty"": 1}, {""name"": ""さとりそう"", ""qty"": 1}]","[[""29"", ""29""], [""29"", ""29""], [""29"", ""29""]]",[],こん
wood_1611737109,六角ぼう,武器,,棍,木工,9.0,14.0,根性の棍作り,棍,2x3,2.0,weapon_single,wood_1611737109,六角ぼう,1,,"[{""name"": ""じょうぶな枝"", ""qty"": 1}, {""name"": ""サバンナウッド"", ""qty"": 1}]","[[""29"", ""29""], [""40"", ""40""], [""29"", ""29""]]",[],こん
wood_5909f0d9e5,えんぶのこん,武器,,棍,木工,11.0,21.0,根性の棍作り,棍,2x3,2.0,weapon_single,wood_5909f0d9e5,えんぶのこん,1,,"[{""name"": ""じょうぶな枝"", ""qty"": 1}, {""name"": ""げんこつダケ"", ""qty"": 1}]","[[""33"", ""33""], [""44"", ""44""], [""33"", ""33""]]",[],こん
木工_セレモニロッド,セレモニーロッド,武器,,棍,木工,13.0,21.0,セレモニーロッドの本,棍,2x3,2.0,weapon_single,木工_セレモニロッド,セレモニーロッド,1,,"[{""name"": ""じょうぶな枝"", ""qty"": 1}, {""name"": ""グリーンアイ"", ""qty"": 1}]","[[""33"", ""33""], [""49"", ""49""], [""38"", ""38""]]",[],こん
木工_まどろみのこん,まどろみのこん,武器,,棍,木工,17.0,28.0,まどろみのこんの書,棍,2x3,2.0,weapon_single,木工_まどろみのこん,まどろみのこん,1,,"[{""name"": ""しなやかな枝"", ""qty"": 1}, {""name"": ""やわらかい枝"", ""qty"": 1}, {""name"": ""小さな化石"", ""qty"": 1}]","[[""37"", ""37""], [""58"", ""58""], [""43"", ""43""]]",[],こん
wood_d115623e8c,スパイクロッド,武器,,棍,木工,15.0,28.0,根性の棍作り,棍,2x3,2.0,weapon_single,wood_d115623e8c,スパイクロッド,1,,"[{""name"": ""しなやかな枝"", ""qty"": 1}, {""name"": ""サバンナウッド"", ""qty"": 1}, {""name"": ""やわらかい枝"", ""qty"": 1}]","[[""32"", ""32""], [""53"", ""53""], [""43"", ""43""]]",[],こん
木工_らせつのこん,らせつのこん,武器,,棍,木工,24.0,35.0,らせつのこんの作り方,棍,2x3,2.0,weapon_single,木工_らせつのこん,らせつのこん,1,,"[{""name"": ""しなやかな枝"", ""qty"": 1}, {""name"": ""げんこつダケ"", ""qty"": 1}, {""name"": ""ブルーアイ"", ""qty"": 1}]","[[""60"", ""60""], [""84"", ""84""], [""60"", ""60""]]",[],こん
木工_クラッシュロッド,クラッシュロッド,武器,,棍,木工,19.0,35.0,クラッシュロッドの本,棍,2x3,2.0,weapon_single,木工_クラッシュロッド,クラッシュロッド,1,,"[{""name"": ""しなやかな枝"", ""qty"": 1}, {""name"": ""てっこうせき"", ""qty"": 1}, {""name"": ""小さなホネ"", ""qty"": 1}]","[[""43"", ""43""], [""58"", ""58""], [""48"", ""48""]]",[],こん
木工_レイニロッド,レイニーロッド,武器,,棍,木工,22.0,35.0,レイニーロッドのレシピ,棍,2x3,2.0,weapon_single,木工_レイニロッド,レイニーロッド,1,,"[{""name"": ""しなやかな枝"", ""qty"": 1}, {""name"": ""水の樹木"", ""qty"": 1}, {""name"": ""まんねん雪"", ""qty"": 1}]","[[""48"", ""48""], [""53"", ""53""], [""64"", ""64""]]",[],こん
木工_やしゃのこん,やしゃのこん,武器,,棍,木工,28.0,42.0,やしゃのこんの作り方,棍,2x3,2.0,weapon_single,木工_やしゃのこん,やしゃのこん,1,,"[{""name"": ""きれいな枝"", ""qty"": 6}, {""name"": ""ぶどうエキス"", ""qty"": 2}, {""name"": ""レッドアイ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 6}]","[[""72"", ""72""], [""96"", ""96""], [""72"", ""72""]]",[],こん
木工_ろうがぼう,ろうがぼう,武器,,棍,木工,26.0,42.0,ろうがぼうの作り方,棍,2x3,2.0,weapon_single,木工_ろうがぼう,ろうがぼう,1,,"[{""name"": ""きれいな枝"", ""qty"": 4}, {""name"": ""するどいキバ"", ""qty"": 20}, {""name"": ""大きなホネ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 4}]","[[""53"", ""53""], [""80"", ""80""], [""64"", ""64""]]",[],こん
木工_ドラゴンロッド,ドラゴンロッド,武器,,棍,木工,30.0,42.0,ドラゴンロッドのレシピ,棍,2x3,2.0,weapon_single,木工_ドラゴンロッド,ドラゴンロッド,1,,"[{""name"": ""きれいな枝"", ""qty"": 4}, {""name"": ""ドラゴンのツノ"", ""qty"": 1}, {""name"": ""イエローアイ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 8}]","[[""72"", ""72""], [""84"", ""84""], [""102"", ""102""]]",[],こん
木工_にちりんのこん,にちりんのこん,武器,,棍,木工,30.0,50.0,にちりんの書,棍,2x3,2.0,weapon_single,木工_にちりんのこん,にちりんのこん,1,,"[{""name"": ""きれいな枝"", ""qty"": 10}, {""name"": ""ひかりの石"", ""qty"": 15}, {""name"": ""イエローオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 10}]","[[""75"", ""75""], [""108"", ""108""], [""90"", ""90""]]",[],こん
木工_白蛇のこん,白蛇のこん,武器,,棍,木工,33.0,50.0,白蛇のこんの作り方,棍,2x3,2.0,weapon_single,木工_白蛇のこん,白蛇のこん,1,,"[{""name"": ""きれいな枝"", ""qty"": 12}, {""name"": ""へびのぬけがら"", ""qty"": 1}, {""name"": ""グリーンオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 10}]","[[""73"", ""73""], [""104"", ""104""], [""88"", ""88""]]",[],こん
木工_しゅらのこん,しゅらのこん,武器,,棍,木工,34.0,60.0,しゅらのこんのレシピ,棍,2x3,2.0,weapon_single,木工_しゅらのこん,しゅらのこん,1,,"[{""name"": ""氷の樹木"", ""qty"": 15}, {""name"": ""ぶどうエキス"", ""qty"": 3}, {""name"": ""ブルーオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 12}]","[[""83"", ""83""], [""170"", ""120""], [""92"", ""92""]]",[],こん
木工_なげきのこん,なげきのこん,武器,,棍,木工,33.0,60.0,なげきのこんの作り方,棍,2x3,2.0,weapon_single,木工_なげきのこん,なげきのこん,1,,"[{""name"": ""暗黒の樹木"", ""qty"": 15}, {""name"": ""よごれたほうたい"", ""qty"": 10}, {""name"": ""パープルオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 12}]","[[""76"", ""76""], [""95"", ""95""], [""114"", ""114""]]",[],こん
木工_シェンロンロッド,シェンロンロッド,武器,,棍,木工,35.0,65.0,シェンロンロッドの本,棍,2x3,2.0,weapon_single,木工_シェンロンロッド,シェンロンロッド,1,,"[{""name"": ""氷の樹木"", ""qty"": 30}, {""name"": ""小さなうろこ"", ""qty"": 30}, {""name"": ""ドラゴンのホネ"", ""qty"": 1}, {""name"": ""ブルーオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 10}]","[[""91"", ""91""], [""111"", ""111""], [""138"", ""138""]]",[],こん
木工_聖王の棍,聖王の棍,武器,,棍,木工,36.0,70.0,聖王の棍の壁画,棍,2x3,2.0,weapon_single,木工_聖王の棍,聖王の棍,1,,"[{""name"": ""まほうの樹木"", ""qty"": 5}, {""name"": ""黄金の飾り棍"", ""qty"": 1}, {""name"": ""せいじゃのはい"", ""qty"": 1}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 5}]","[[""90"", ""90""], [""150"", ""150""], [""105"", ""105""]]",[],こん
木工_陰陽道のこん,陰陽道のこん,武器,,棍,木工,37.0,75.0,陰陽道の本,棍,2x3,2.0,weapon_single,木工_陰陽道のこん,陰陽道のこん,1,,"[{""name"": ""まほうの樹木"", ""qty"": 10}, {""name"": ""よごれたほうたい"", ""qty"": 5}, {""name"": ""緑のコケ"", ""qty"": 20}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 10}]","[[""104"", ""104""], [""130"", ""130""], [""104"", ""104""]]",[],こん
木工_アポカリプス,アポカリプス,武器,,棍,木工,39.0,80.0,光と闇の黙示録,棍,2x3,2.0,weapon_single,木工_アポカリプス,アポカリプス,1,,"[{""name"": ""幻獣のホネ"", ""qty"": 3}, {""name"": ""こうもりのはね"", ""qty"": 10}, {""name"": ""天使のソーマ"", ""qty"": 5}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 10}]","[[""90"", ""90""], [""130"", ""156""], [""110"", ""110""]]",[],こん
木工_デモンロッド,デーモンロッド,武器,,棍,木工,38.0,80.0,おしえてデーモン,棍,2x3,2.0,weapon_single,木工_デモンロッド,デーモンロッド,1,,"[{""name"": ""まほうの樹木"", ""qty"": 15}, {""name"": ""幻獣のホネ"", ""qty"": 1}, {""name"": ""まじゅうのホネ"", ""qty"": 5}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 10}]","[[""145"", ""130""], [""110"", ""110""], [""130"", ""145""]]",[],こん
木工_ポップンロッド,ポップンロッド,武器,,棍,木工,40.0,85.0,お菓子な武器大全,棍,2x3,2.0,weapon_single,木工_ポップンロッド,ポップンロッド,1,,"[{""name"": ""巨竜樹の枝"", ""qty"": 3}, {""name"": ""花のみつ"", ""qty"": 20}, {""name"": ""にじいろの布きれ"", ""qty"": 5}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 5}]","[[""98"", ""98""], [""160"", ""160""], [""120"", ""120""]]",[],こん
木工_極楽のこん,極楽のこん,武器,,棍,木工,41.0,90.0,極楽めぐりの旅,棍,2x3,2.0,weapon_single,木工_極楽のこん,極楽のこん,1,,"[{""name"": ""巨竜樹の枝"", ""qty"": 5}, {""name"": ""ナイトメアリーフ"", ""qty"": 1}, {""name"": ""まほうの樹木"", ""qty"": 10}, {""name"": ""ホワイトパール"", ""qty"": 10}, {""name"": ""かがやきの樹液"", ""qty"": 5}]","[[""114"", ""114""], [""152"", ""152""], [""114"", ""114""]]",[],こん
木工_ヘリオスロッド,ヘリオスロッド,武器,,棍,木工,42.0,93.0,ヘリオスの手記,棍,2x3,2.0,weapon_single,木工_ヘリオスロッド,ヘリオスロッド,1,,"[{""name"": ""巨竜樹の枝"", ""qty"": 5}, {""name"": ""炎の樹木"", ""qty"": 20}, {""name"": ""ひかりの石"", ""qty"": 20}, {""name"": ""黄金の飾り棍"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 5}]","[[""120"", ""120""], [""160"", ""160""], [""160"", ""160""]]",[],こん
木工_氷河のこん,氷河のこん,武器,,棍,木工,43.0,96.0,大氷河の探検記,棍,2x3,2.0,weapon_single,木工_氷河のこん,氷河のこん,1,,"[{""name"": ""古代樹の化石"", ""qty"": 5}, {""name"": ""幻獣のホネ"", ""qty"": 1}, {""name"": ""氷のけっしょう"", ""qty"": 30}, {""name"": ""氷の樹木"", ""qty"": 20}, {""name"": ""かがやきの樹液"", ""qty"": 5}]","[[""100"", ""100""], [""180"", ""180""], [""130"", ""130""]]",[],こん
木工_ナナホシのおうぎ,ナナホシのおうぎ,武器,,扇,木工,13.0,21.0,ナナホシのおうぎの書,扇,,,weapon_single,木工_ナナホシのおうぎ,ナナホシのおうぎ,1,,"[{""name"": ""じょうぶな枝"", ""qty"": 1}, {""name"": ""ちょうのはね"", ""qty"": 1}]",,[],おうぎ
木工_くじゃくのおうぎ,くじゃくのおうぎ,武器,,扇,木工,17.0,28.0,くじゃくの巻き物,扇,,2.0,weapon_single,木工_くじゃくのおうぎ,くじゃくのおうぎ,1,,"[{""name"": ""しなやかな枝"", ""qty"": 1}, {""name"": ""シルク草"", ""qty"": 1}, {""name"": ""ひかりの石"", ""qty"": 1}]","[[""53"", ""53""], [""86"", ""86""]]",[],おうぎ
木工_へびのおうぎ,へびのおうぎ,武器,,扇,木工,18.0,35.0,へびのおうぎの本,扇,,,weapon_single,木工_へびのおうぎ,へびのおうぎ,1,,"[{""name"": ""しなやかな枝"", ""qty"": 1}, {""name"": ""小さなこうら"", ""qty"": 1}, {""name"": ""やわらかい枝"", ""qty"": 1}]",,[],おうぎ
木工_マジックファン,マジックファン,武器,,扇,木工,24.0,35.0,マジックファンの本,扇,,2.0,weapon_single,木工_マジックファン,マジックファン,1,,"[{""name"": ""しなやかな枝"", ""qty"": 1}, {""name"": ""まりょくの土"", ""qty"": 1}, {""name"": ""グリーンアイ"", ""qty"": 1}]","[[""90"", ""90""], [""114"", ""114""]]",[],おうぎ
木工_星のおうぎ,星のおうぎ,武器,,扇,木工,21.0,35.0,星のおうぎのレシピ,扇,,2.0,weapon_single,木工_星のおうぎ,星のおうぎ,1,,"[{""name"": ""しなやかな枝"", ""qty"": 1}, {""name"": ""ほしのカケラ"", ""qty"": 1}, {""name"": ""やわらかい枝"", ""qty"": 1}]","[[""75"", ""75""], [""91"", ""91""]]",[],おうぎ
木工_ましょうのおうぎ,ましょうのおうぎ,武器,,扇,木工,26.0,42.0,ましょうのおうぎの本,扇,,2.0,weapon_single,木工_ましょうのおうぎ,ましょうのおうぎ,1,,"[{""name"": ""きれいな枝"", ""qty"": 4}, {""name"": ""暗黒の樹木"", ""qty"": 3}, {""name"": ""きよめの水"", ""qty"": 3}, {""name"": ""かがやきの樹液"", ""qty"": 4}]","[[""102"", ""121""], [""121"", ""102""]]",[],おうぎ
木工_レインボファン,レインボーファン,武器,,扇,木工,30.0,42.0,レインボーファンの本,扇,,2.0,weapon_single,木工_レインボファン,レインボーファン,1,,"[{""name"": ""きれいな枝"", ""qty"": 4}, {""name"": ""なないろのまゆ"", ""qty"": 1}, {""name"": ""パープルアイ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 8}]","[[""107"", ""107""], [""123"", ""123""]]",[],おうぎ
木工_月のおうぎ,月のおうぎ,武器,,扇,木工,28.0,42.0,月のおうぎのレシピ,扇,,2.0,weapon_single,木工_月のおうぎ,月のおうぎ,1,,"[{""name"": ""きれいな枝"", ""qty"": 6}, {""name"": ""つきのめぐみ"", ""qty"": 1}, {""name"": ""イエローアイ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 6}]","[[""97"", ""97""], [""118"", ""118""]]",[],おうぎ
木工_たいようのおうぎ,たいようのおうぎ,武器,,扇,木工,30.0,50.0,太陽のおうぎのレシピ,扇,,2.0,weapon_single,木工_たいようのおうぎ,たいようのおうぎ,1,,"[{""name"": ""きれいな枝"", ""qty"": 10}, {""name"": ""ようがんのカケラ"", ""qty"": 30}, {""name"": ""レッドオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 10}]","[[""126"", ""126""], [""148"", ""148""]]",[],おうぎ
木工_ばしょうせん,ばしょうせん,武器,,扇,木工,31.0,50.0,ばしょうせんの本,扇,,2.0,weapon_single,木工_ばしょうせん,ばしょうせん,1,,"[{""name"": ""きれいな枝"", ""qty"": 12}, {""name"": ""かぜきりのはね"", ""qty"": 1}, {""name"": ""パープルオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 10}]","[[""114"", ""114""], [""152"", ""152""]]",[],おうぎ
木工_ひっさつのおうぎ,ひっさつのおうぎ,武器,,扇,木工,34.0,60.0,ひっさつのおうぎの本,扇,,2.0,weapon_single,木工_ひっさつのおうぎ,ひっさつのおうぎ,1,,"[{""name"": ""暗黒の樹木"", ""qty"": 15}, {""name"": ""かぜきりのはね"", ""qty"": 4}, {""name"": ""パープルオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 12}]","[[""150"", ""150""], [""220"", ""184""]]",[],おうぎ
木工_天下泰平,天下泰平,武器,,扇,木工,33.0,60.0,天下泰平の書,扇,,2.0,weapon_single,木工_天下泰平,天下泰平,1,,"[{""name"": ""ホワイトウッド"", ""qty"": 15}, {""name"": ""うるわしキノコ"", ""qty"": 30}, {""name"": ""イエローオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 12}]","[[""142"", ""142""], [""142"", ""142""]]",[],おうぎ
木工_風林火山,風林火山,武器,,扇,木工,35.0,65.0,風林火山の書,扇,,2.0,weapon_single,木工_風林火山,風林火山,1,,"[{""name"": ""暗黒の樹木"", ""qty"": 30}, {""name"": ""まじゅうのホネ"", ""qty"": 5}, {""name"": ""ようがんのカケラ"", ""qty"": 10}, {""name"": ""イエローオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 10}]","[[""143"", ""143""], [""190"", ""190""]]",[],おうぎ
木工_聖王のおうぎ,聖王のおうぎ,武器,,扇,木工,36.0,70.0,聖王のおうぎの壁画,扇,,2.0,weapon_single,木工_聖王のおうぎ,聖王のおうぎ,1,,"[{""name"": ""まほうの樹木"", ""qty"": 5}, {""name"": ""黄金の飾り扇"", ""qty"": 1}, {""name"": ""さざなみのしずく"", ""qty"": 10}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 5}]","[[""153"", ""153""], [""185"", ""185""]]",[],おうぎ
木工_カレイドスコプ,カレイドスコープ,武器,,扇,木工,37.0,75.0,カレイドスコープレシピ,扇,,2.0,weapon_single,木工_カレイドスコプ,カレイドスコープ,1,,"[{""name"": ""まほうの樹木"", ""qty"": 10}, {""name"": ""にじいろの布きれ"", ""qty"": 5}, {""name"": ""なないろのまゆ"", ""qty"": 10}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""かがやきの樹液"", ""qty"": 10}]","[[""170"", ""192""], [""157"", ""157""]]",[],おうぎ
